frequency_hz,vpp_mv,frames,codes_mean,codes_median,codes_stddev,measured_frequency_mean_hz
430000.0,50.0,25,1539.48948,1539.481,0.3907769819219397,430000.0
430000.0,100.0,25,3078.22796,3078.372,0.5087833707974405,430000.0
430000.0,150.0,25,4617.64212,4617.642,0.3288347086303475,430000.0
430000.0,200.0,25,6156.09288,6156.031,0.3322143067358559,430000.0
430000.0,250.0,25,7696.736,7696.721,0.2911171585461679,430000.0
440000.0,10.0,25,304.15716,304.111,0.2872094260291609,440000.0
440000.0,20.0,25,612.4249199999999,612.475,0.3089341573863275,440000.0
440000.0,30.0,25,919.1312399999999,918.915,0.5508938395008585,440000.0
440000.0,40.0,25,1221.02308,1221.003,0.2809499485673614,440000.0
440000.0,50.0,25,1533.25136,1533.267,0.369881914129375,440000.0
440000.0,100.0,25,3068.03728,3067.94,0.3632029206930941,440000.0
440000.0,150.0,25,4598.711319999999,4598.68,0.471303360480291,440000.0
440000.0,200.0,25,6133.6306,6133.719,0.34791895608034723,440000.0
440000.0,250.0,25,7666.67892,7666.805,0.4381423439933661,440000.0
450000.0,10.0,25,304.06648,303.899,0.8674980631678689,450000.0
450000.0,20.0,25,613.7101600000001,613.728,0.5452538256628643,450000.0
450000.0,30.0,25,918.1826,918.153,0.29301604051656394,450000.0
450000.0,40.0,25,1223.60644,1223.724,0.6787270485254147,450000.0
450000.0,50.0,25,1529.22584,1529.102,0.8466903887490311,450000.0
450000.0,100.0,25,3059.21924,3059.209,0.31240938270162383,450000.0
450000.0,150.0,25,4589.19072,4589.069,0.5140944286801671,450000.0
450000.0,200.0,25,6117.6655200000005,6117.624,0.4296562458524383,450000.0
450000.0,250.0,25,7646.99856,7646.996,0.5871521152138055,450000.0
460000.0,10.0,25,307.22744,307.268,0.25691338306908057,460000.0
460000.0,20.0,25,617.56068,617.665,0.7160143976206017,460000.0
460000.0,30.0,25,917.92368,917.906,0.4012488225528018,460000.0
460000.0,40.0,25,1221.4778,1221.359,0.6240341016322759,460000.0
460000.0,50.0,25,1529.30324,1529.207,0.5896629057351307,460000.0
460000.0,100.0,25,3056.8064799999997,3056.801,0.3197123857469103,460000.0
460000.0,150.0,25,4582.85996,4582.932,0.39330095143535915,460000.0
460000.0,200.0,25,6113.81868,6113.834,0.3237840910237085,460000.0
460000.0,250.0,25,7642.90672,7642.932,0.34876462205916625,460000.0
470000.0,10.0,25,309.70696,309.714,0.4392039599092916,470000.0
470000.0,20.0,25,614.77448,614.807,0.4913527547495807,470000.0
470000.0,30.0,25,915.85776,915.836,0.4904745685557926,470000.0
470000.0,40.0,25,1222.90268,1222.865,0.2915774641497414,470000.0
470000.0,50.0,25,1532.1362,1531.933,0.6346577030179396,470000.0
470000.0,100.0,25,3061.0846,3061.01,0.38405624588069864,470000.0
470000.0,150.0,25,4591.55512,4591.635,0.5921524344288325,470000.0
470000.0,200.0,25,6125.657319999999,6125.66,0.336024013427531,470000.0
470000.0,250.0,25,7657.297879999999,7657.296,0.31928085692691627,470000.0
480000.0,10.0,25,304.46676,304.488,0.8313619803671518,480000.0
480000.0,20.0,25,609.3017199999999,609.367,0.39388805719391606,480000.0
480000.0,30.0,25,921.0622,920.946,0.5033707977227104,480000.0
480000.0,40.0,25,1228.07652,1227.926,0.46687875256858635,480000.0
480000.0,50.0,25,1537.0279600000001,1537.042,0.6192258056638207,480000.0
480000.0,100.0,25,3071.97316,3072.057,0.4611932072353261,480000.0
480000.0,150.0,25,4606.44456,4606.482,0.4974449983666129,480000.0
480000.0,200.0,25,6142.64132,6142.698,0.49640827712685853,480000.0
480000.0,250.0,25,7679.2514,7679.161,0.3690066666064734,480000.0
490000.0,10.0,25,306.47084,306.493,0.3372494246103296,490000.0
490000.0,20.0,25,614.3074,614.243,0.358302553716827,490000.0
490000.0,30.0,25,918.8882799999999,918.9,0.3561845049970614,490000.0
490000.0,40.0,25,1225.8186,1225.84,0.36681275877483405,490000.0
490000.0,50.0,25,1536.4002799999998,1536.397,0.22304950481897734,490000.0
490000.0,100.0,25,3069.12124,3069.12,0.6584981870894092,490000.0
490000.0,150.0,25,4606.350399999999,4606.372,0.44606546604737,490000.0
490000.0,200.0,25,6141.2666,6141.174,0.5972533130925813,490000.0
490000.0,250.0,25,7677.22552,7677.288,0.5049308166471866,490000.0
500000.0,10.0,25,294.81732,292.573,5.908338817095718,500000.0
500000.0,20.0,25,611.43896,612.271,4.729637859117758,500000.0
500000.0,30.0,25,903.0062399999999,902.719,8.270001065441297,500000.0
500000.0,40.0,25,1209.69468,1207.826,5.493321688887339,500000.0
500000.0,50.0,25,1512.53988,1512.637,5.924040974335022,500000.0
500000.0,100.0,25,3029.64532,3028.908,3.2023264258348223,500000.0
500000.0,150.0,25,4545.94096,4546.702,3.7607638317766763,500000.0
500000.0,200.0,25,6057.82988,6057.543,2.270675728852422,500000.0
500000.0,250.0,25,7575.1745200000005,7575.347,2.8077432663261397,500000.0
